id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
FOXG_21581	2,171266909	3,41623973	0,926294089	0,271144346	-1,882867005	0,521485443	1
FOXG_06932	2,621673338	3,42137187	1,821974807	0,532527558	-0,909071909	0,617890856	1
FOXG_08671	2,814340409	3,42137187	2,207308949	0,645153182	-0,632286347	0,864209846	1
FOXG_13265	4,487712886	3,426504009	5,548921762	1,619412015	0,695470087	0,717296322	1
FOXG_14050	3,055529625	3,426504009	2,684555241	0,783467708	-0,352054283	0,843216848	1
FOXG_17579	2,178748958	3,431203828	0,926294089	0,269961837	-1,889172618	0,489399584	1
FOXG_00447	1,929483841	3,434105361	0,424862322	0,123718488	-3,014866992	0,259925175	0,797007376
FOXG_12547	2,143755688	3,437786734	0,849724643	0,247172006	-2,016412738	0,371500952	0,923895975
FOXG_10371	3,856060766	3,437786734	4,274334798	1,243339139	0,314219866	0,936452685	1
FOXG_15089	3,69846447	3,437786734	3,959142206	1,151654396	0,203707839	1	1
FOXG_09110	2,577611975	3,442918873	1,712305077	0,497341105	-1,007692421	0,622312797	1
FOXG_19805	3,468835289	3,442918873	3,494751705	1,015054909	0,021557772	1	1
FOXG_19562	4,533557163	3,448051013	5,619063313	1,629634623	0,704548537	0,649780004	1
FOXG_02412	17,53060701	3,452750831	31,60846319	9,154574057	3,194492762	0,016411531	0,133829611
FOXG_09336	6,650821817	3,454201598	9,847442035	2,850859093	1,511396734	0,251840057	0,78690599
FOXG_06859	2,518776629	3,454201598	1,583351661	0,458384265	-1,125370573	0,628401482	1
FOXG_15725	1,727826182	3,455652364	0	0	#NAME?	0,120485898	0,524250646
FOXG_01314	37,42196768	3,457882971	71,38605238	20,64443851	4,367681276	0,000564964	0,009214125
FOXG_05914	18,00198497	3,457882971	32,54608696	9,41214241	3,234523149	0,012734242	0,111051764
FOXG_19422	9,959929925	3,459333738	16,46052611	4,758293753	2,250444339	0,097152433	0,458664396
FOXG_05831	5,896782831	3,459333738	8,334231925	2,40920147	1,268555044	0,31991601	0,864598519
FOXG_18004	3,22311289	3,459333738	2,986892042	0,863429859	-0,21184911	0,947983425	1
FOXG_08916	30,68663334	3,464465877	57,9088008	16,71507322	4,063077769	0,000859207	0,012888883
FOXG_14997	5,04641031	3,464465877	6,628354743	1,913240014	0,93601787	0,448680931	0,977411174
FOXG_02361	5,536992796	3,464465877	7,609519716	2,196448164	1,135172452	0,50959151	1
FOXG_04938	2,864506813	3,475748602	2,253265024	0,648281934	-0,625306727	0,731950675	1
FOXG_09852	12,73797501	3,479429975	21,99652005	6,321874619	2,660352423	0,029289428	0,203799924
FOXG_21883	7,906166143	3,479429975	12,33290231	3,544518039	1,825589472	0,194065953	0,688710228
FOXG_17981	3,294423769	3,479429975	3,109417563	0,893657175	-0,162206604	0,894442391	1
FOXG_05221	3,71928609	3,479429975	3,959142206	1,137870926	0,186336915	1	1
FOXG_17819	3,091596781	3,480880741	2,702312821	0,776330194	-0,365257695	1	1
FOXG_19717	3,423339515	3,480880741	3,365798289	0,966938697	-0,048503668	1	1
FOXG_17794	3,239666409	3,486012881	2,993319937	0,858665771	-0,219831412	0,946745307	1
FOXG_14237	2,995965149	3,493614232	2,498316066	0,715109311	-0,483764308	0,768663565	1
FOXG_01919	5,977026525	3,497295605	8,456757445	2,418084829	1,273864857	0,321388625	0,866159715
FOXG_01457	1,751213873	3,502427745	0	0	#NAME?	0,109461479	0,4944546
FOXG_09114	1,905596221	3,502427745	0,308764696	0,088157335	-3,503775577	0,242912039	0,771393385
FOXG_01945	4,363621054	3,502427745	5,224814362	1,49176935	0,577024491	0,580259216	1
FOXG_19018	3,337779481	3,502427745	3,173131218	0,905980494	-0,142448106	1	1
FOXG_21006	3,346773447	3,507559885	3,185987008	0,908320061	-0,138727351	1	1
FOXG_14872	26,59391266	3,512259703	49,67556563	14,14347737	3,822064965	0,002683144	0,032252607
FOXG_15758	12,34884726	3,512259703	21,18543481	6,031853167	2,59260131	0,055633853	0,320444764
FOXG_19133	2,857295762	3,51371047	2,200881054	0,626369495	-0,674914141	0,860288939	1
FOXG_08662	1,971127082	3,517391843	0,424862322	0,120789022	-3,049438752	0,219775889	0,72930672
FOXG_00666	11,32183973	3,518842609	19,12483686	5,434979334	2,442274549	0,060459092	0,33970038
FOXG_01892	3,561632022	3,518842609	3,604421435	1,024320163	0,034666717	1	1
FOXG_15827	63,42738935	3,522523982	123,3322547	35,01246701	5,129796814	3,40E-05	0,000953266
FOXG_22861	1,761261991	3,522523982	0	0	#NAME?	0,100895008	0,468736195
FOXG_11848	3,598543484	3,522523982	3,674562985	1,04316195	0,060963152	0,966442911	1
FOXG_04187	2,197545693	3,538938847	0,856152539	0,241923519	-2,047377066	0,34100386	0,888045502
FOXG_10005	1,982625967	3,540389613	0,424862322	0,120004397	-3,058840824	0,235243541	0,75751017
FOXG_21937	3,90093431	3,540389613	4,261479007	1,203675152	0,26744609	0,939121699	1
FOXG_02133	3,052402475	3,549203126	2,555601825	0,720049469	-0,473832069	0,797747762	1
FOXG_08195	4,027866587	3,549203126	4,506530048	1,269730102	0,344521866	0,994592696	1
FOXG_20392	1,775110785	3,550221571	0	0	#NAME?	0,099995927	0,466288743
FOXG_15200	6,698831803	3,550221571	9,847442035	2,773754212	1,471839953	0,281320416	0,818332081
FOXG_11538	2,783882491	3,553123104	2,014641878	0,567005932	-0,818564265	0,786431341	1
FOXG_04483	183,669627	3,555353711	363,7839004	102,3200306	6,67694479	3,43E-07	1,89E-05
FOXG_07466	11,3917162	3,555353711	19,22807869	5,40820415	2,435149612	0,070800085	0,376278161
FOXG_13570	6,48330187	3,555353711	9,411250029	2,647064342	1,404393263	0,364659341	0,915598735
FOXG_11554	5,16472767	3,556804477	6,772650863	1,904139209	0,929138956	0,609350642	1
FOXG_10919	2,479524551	3,561936617	1,397112486	0,392233955	-1,350213664	0,487188245	1
FOXG_21117	1,785375065	3,57075013	0	0	#NAME?	0,09933973	0,464514975
FOXG_15768	2,699576416	3,57075013	1,828402703	0,512050028	-0,965643326	0,572441747	1
FOXG_12336	16,08550191	3,571768575	28,59923524	8,007023592	3,001266057	0,018446131	0,145447789
FOXG_02764	4,528488341	3,571768575	5,485208108	1,535712069	0,61890775	0,844486895	1
FOXG_03503	1,788450357	3,576900714	0	0	#NAME?	0,099144786	0,464161193
FOXG_11916	3,165798753	3,576900714	2,754696791	0,770135101	-0,376816543	0,90474486	1
FOXG_02766	7,794816652	3,578351481	12,01128182	3,356652326	1,747023114	0,186272134	0,675026259
FOXG_21108	2,001606901	3,578351481	0,424862322	0,1187313	-3,074227791	0,233440997	0,754288372
FOXG_18388	2,40854582	3,582032854	1,235058785	0,344792702	-1,536198858	0,603586263	1
FOXG_16147	2,86032551	3,583483621	2,137167399	0,596393796	-0,745662845	0,732326145	1
FOXG_12021	2,344045632	3,593315579	1,094775685	0,304670063	-1,714680346	0,326310029	0,8699961
FOXG_07297	3,980988701	3,593315579	4,368661823	1,215774604	0,281875788	0,738350269	1
FOXG_07600	372,1550029	3,598447718	740,711558	205,8419674	7,685393341	1,15E-08	1,02E-06
FOXG_03062	5,027952995	3,598447718	6,457458271	1,794512183	0,843591718	0,71616933	1
FOXG_00145	3,234621067	3,598447718	2,870794417	0,797786891	-0,325924678	0,899160653	1
FOXG_09937	3,176572255	3,598447718	2,754696791	0,765523639	-0,385481167	0,903859508	1
FOXG_18357	5,889122498	3,603579858	8,174665138	2,268484524	1,181728817	0,424776665	0,958287238
FOXG_14084	3,537073044	3,603579858	3,470566229	0,963088475	-0,054259756	0,876477617	1
FOXG_06107	3,426640261	3,603579858	3,249700663	0,901797876	-0,149123982	1	1
FOXG_01378	2,01678716	3,608711998	0,424862322	0,117732399	-3,086416699	0,21546766	0,722881921
FOXG_10730	2,65729459	3,608711998	1,705877182	0,472710813	-1,080970229	0,576632715	1
FOXG_05700	30,08315814	3,609730443	56,55658583	15,66781418	3,969732018	0,001504189	0,020305938
FOXG_02500	40,519489	3,614862582	77,42411542	21,41827349	4,420770285	0,000407022	0,007171262
FOXG_15777	2,116195987	3,614862582	0,617529393	0,170830669	-2,549361093	0,349944219	0,898901244
FOXG_01033	1,962539023	3,616313349	0,308764696	0,085381068	-3,549939979	0,237187601	0,761716665
FOXG_10695	2,541783692	3,616313349	1,467254036	0,405731997	-1,301401014	0,625994882	1
FOXG_13225	4,463305983	3,616313349	5,310298616	1,468428785	0,5542733	0,716234649	1
FOXG_13357	7,596298813	3,619994722	11,5726029	3,196856292	1,676653892	0,207991432	0,708314144
FOXG_13365	7,242821498	3,619994722	10,86564827	3,001564673	1,585714753	0,264934633	0,803347027
FOXG_05878	698,417311	3,625126862	1393,209495	384,3202041	8,586165012	1,06E-09	1,33E-07
FOXG_15826	13,9256819	3,625126862	24,22623693	6,682865967	2,74046694	0,045159809	0,278229058
FOXG_21915	6,436398542	3,625126862	9,247670223	2,550992165	1,351058468	0,277167344	0,813389091
FOXG_17631	1,815129501	3,630259001	0	0	#NAME?	0,097484939	0,459133416
FOXG_18688	5,915179205	3,636409586	8,193948824	2,253307453	1,172044176	0,425395739	0,958287238
FOXG_13286	38,52774364	3,641541726	73,41394556	20,16012752	4,333432859	0,000501233	0,008408044
FOXG_22929	22,73295614	3,641541726	41,82437055	11,48534706	3,521722547	0,004089814	0,045566677
FOXG_21522	15,28231219	3,641541726	26,92308266	7,393319833	2,886222325	0,030450714	0,209586951
FOXG_18946	7,256808948	3,641541726	10,87207617	2,985569571	1,578006188	0,265120416	0,803404148
FOXG_21934	3,314216884	3,641541726	2,986892042	0,820227329	-0,285904282	0,892907335	1
FOXG_19887	3,259382019	3,641541726	2,877222312	0,790111038	-0,339872679	0,897192275	1
FOXG_12698	3,742293153	3,641541726	3,843044581	1,05533449	0,077700336	1	1
FOXG_22414	1,977719281	3,646673865	0,308764696	0,084670225	-3,562001469	0,219141803	0,728377604
FOXG_13012	2,346882699	3,651373684	1,042391714	0,28547933	-1,808541801	0,441609571	0,970892065
FOXG_11544	10,5588701	3,65282445	17,46491575	4,781208621	2,257375357	0,098649276	0,462762965
